"host_hostname","authority_key_id","ca","common_name","issuer","key_algorithm","key_strength","key_usage","not_valid_after","not_valid_before","path","self_signed","serial","sha1","sid","signing_algorithm","store","store_id","store_location","subject","subject_key_id","username"
"dc.windomain.local","963B53F0793397AF7D83EF2E2BCCCAB7861E7266","-1","Oracle Corporation","US, Symantec Corporation, Symantec Trust Network, Symantec Class 3 SHA256 Code Signing CA","RSA","2160","CERT_DIGITAL_SIGNATURE_KEY_USAGE","1616111999","1552867200","CurrentUser\\Trusted Publishers","0","064B3330A97D03A0B451591DA8687F72","173A19BF8E6272BE2504D308AA68B1B00E03332C","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","Trusted Publishers","","CurrentUser","US, California, Redwood City, Oracle Corporation, VirtualBox, Oracle Corporation","7DBD73A810377CE2DCE711748F1EE1263D5C93EA","vagrant"
"dc.windomain.local","","-1","DigiCert Global Root G2","US, DigiCert Inc, www.digicert.com, DigiCert Global Root G2","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","2147169600","1375358400","CurrentUser\\Third-Party Root Certification Authorities","1","033AF1E6A711A9A0BB2864B11D09FAE5","DF3C24F9BFD666761B268073FE06D1CC8D4F82A4","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","Third-Party Root Certification Authorities","","CurrentUser","US, DigiCert Inc, www.digicert.com, DigiCert Global Root G2","4E2254201895E6E36EE60FFAFAB912ED06178F39","vagrant"
"dc.windomain.local","","-1","DigiCert Trusted Root G4","US, DigiCert Inc, www.digicert.com, DigiCert Trusted Root G4","RSA","4208","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","2147169600","1375358400","CurrentUser\\Third-Party Root Certification Authorities","1","059B1B579E8E2132E23907BDA777755C","DDFB16CD4931C973A2037D3FC83A4D7D775D05E4","S-1-5-21-2715129506-1718414214-3630666396-1000","sha384RSA","Third-Party Root Certification Authorities","","CurrentUser","US, DigiCert Inc, www.digicert.com, DigiCert Trusted Root G4","ECD7E382D2715D644CDF2E673FE7BA98AE1C0F4F","vagrant"
"dc.windomain.local","","-1","DST Root CA X3","Digital Signature Trust Co., DST Root CA X3","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1633010475","970348339","CurrentUser\\Third-Party Root Certification Authorities","1","44AFB080D6A327BA893039862EF8406B","DAC9024F54D8F6DF94935FB1732638CA6AD77C13","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","Digital Signature Trust Co., DST Root CA X3","C4A7B1A47B2C71FADBE14B9075FFC41560858910","vagrant"
"dc.windomain.local","","-1","GlobalSign","GlobalSign Root CA - R3, GlobalSign, GlobalSign","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1868522400","1237370400","CurrentUser\\Third-Party Root Certification Authorities","1","04000000000121585308A2","D69B561148F01C77C54578C10926DF5B856976AD","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","Third-Party Root Certification Authorities","","CurrentUser","GlobalSign Root CA - R3, GlobalSign, GlobalSign","8FF04B7FA82E4524AE4D50FA639A8BDEE2DD1BBC","vagrant"
"dc.windomain.local","","-1","Baltimore CyberTrust Root","IE, Baltimore, CyberTrust, Baltimore CyberTrust Root","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1747094340","958157160","CurrentUser\\Third-Party Root Certification Authorities","1","020000B9","D4DE20D05E66FC53FE1A50882C78DB2852CAE474","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","IE, Baltimore, CyberTrust, Baltimore CyberTrust Root","E59D5930824758CCACFA085436867B3AB5044DF0","vagrant"
"dc.windomain.local","","-1","AAA Certificate Services","GB, Greater Manchester, Salford, Comodo CA Limited, AAA Certificate Services","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1861919999","1072915200","CurrentUser\\Third-Party Root Certification Authorities","1","01","D1EB23A46D17D68FD92564C2F1F1601764D8E349","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","GB, Greater Manchester, Salford, Comodo CA Limited, AAA Certificate Services","A0110A233E96F107ECE2AF29EF82A57FD030A4B4","vagrant"
"dc.windomain.local","","-1","ISRG Root X1","US, Internet Security Research Group, ISRG Root X1","RSA","4208","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","2064567878","1433415878","CurrentUser\\Third-Party Root Certification Authorities","1","008210CFB0D240E3594463E0BB63828B00","CABD2A79A1076A31F21D253635CB039D4329A5E8","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","Third-Party Root Certification Authorities","","CurrentUser","US, Internet Security Research Group, ISRG Root X1","79B459E67BB6E5E40173800888C81A58F6E99B6E","vagrant"
"dc.windomain.local","","-1","GlobalSign Root CA","BE, GlobalSign nv-sa, Root CA, GlobalSign Root CA","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1832673600","904651200","CurrentUser\\Third-Party Root Certification Authorities","1","040000000001154B5AC394","B1BC968BD4F49D622AA89A81F2150152A41D829C","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","BE, GlobalSign nv-sa, Root CA, GlobalSign Root CA","607B661A450D97CA89502F7D04CD34A8FFFCFD4B","vagrant"
"dc.windomain.local","03DE503556D14CBB66F0A3E21B1BC397B23DD155","-1","DigiCert Global Root CA","US, DigiCert Inc, www.digicert.com, DigiCert Global Root CA","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","1952035200","1163116800","CurrentUser\\Third-Party Root Certification Authorities","1","083BE056904246B1A1756AC95991C74A","A8985D3A65E5E5C4B2D7D66D40C6DD2FB19C5436","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","US, DigiCert Inc, www.digicert.com, DigiCert Global Root CA","03DE503556D14CBB66F0A3E21B1BC397B23DD155","vagrant"
"dc.windomain.local","","-1","Entrust Root Certification Authority - G2","US, \"Entrust, Inc.\", See www.entrust.net/legal-terms, \"(c) 2009 Entrust, Inc. - for authorized use only\", Entrust Root Certification Authority - G2","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1922896554","1246987554","CurrentUser\\Third-Party Root Certification Authorities","1","4A538C28","8CF427FD790C3AD166068DE81E57EFBB932272D4","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","Third-Party Root Certification Authorities","","CurrentUser","US, \"Entrust, Inc.\", See www.entrust.net/legal-terms, \"(c) 2009 Entrust, Inc. - for authorized use only\", Entrust Root Certification Authority - G2","6A72267AD01EEF7DE73B6951D46C8D9F901266AB","vagrant"
"dc.windomain.local","","-1","Class 3 Public Primary Certification Authority","US, \"VeriSign, Inc.\", Class 3 Public Primary Certification Authority","RSA","1120","","1848787199","822873600","CurrentUser\\Third-Party Root Certification Authorities","1","70BAE41D10D92934B638CA7B03CCBABF","742C3192E607E424EB4549542BE1BBC53E6174E2","S-1-5-21-2715129506-1718414214-3630666396-1000","md2RSA","Third-Party Root Certification Authorities","","CurrentUser","US, \"VeriSign, Inc.\", Class 3 Public Primary Certification Authority","E27F7BD877D5DF9E0A3F9EB4CB0E2EA9EFDB6977","vagrant"
"dc.windomain.local","B13EC36903F8BF4701D498261A0802EF63642BC3","-1","DigiCert High Assurance EV Root CA","US, DigiCert Inc, www.digicert.com, DigiCert High Assurance EV Root CA","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","1952035200","1163116800","CurrentUser\\Third-Party Root Certification Authorities","1","02AC5C266A0B409B8F0B79F2AE462577","5FB7EE0633E259DBAD0C4C9AE6D38F1A61C7DC25","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","US, DigiCert Inc, www.digicert.com, DigiCert High Assurance EV Root CA","B13EC36903F8BF4701D498261A0802EF63642BC3","vagrant"
"dc.windomain.local","","-1","VeriSign Class 3 Public Primary Certification Authority - G5","US, \"VeriSign, Inc.\", VeriSign Trust Network, \"(c) 2006 VeriSign, Inc. - For authorized use only\", VeriSign Class 3 Public Primary Certification Authority - G5","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","2099865599","1162944000","CurrentUser\\Third-Party Root Certification Authorities","1","18DAD19E267DE8BB4A2158CDCC6B3B4A","4EB6D578499B1CCF5F581EAD56BE3D9B6744A5E5","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","US, \"VeriSign, Inc.\", VeriSign Trust Network, \"(c) 2006 VeriSign, Inc. - For authorized use only\", VeriSign Class 3 Public Primary Certification Authority - G5","7FD365A7C2DDECBBF03009F34339FA02AF333133","vagrant"
"dc.windomain.local","","-1","USERTrust RSA Certification Authority","US, New Jersey, Jersey City, The USERTRUST Network, USERTrust RSA Certification Authority","RSA","4208","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","2147471999","1264982400","CurrentUser\\Third-Party Root Certification Authorities","1","01FD6D30FCA3CA51A81BBC640E35032D","2B8F1B57330DBBA2D07A6C51F70EE90DDAB9AD8E","S-1-5-21-2715129506-1718414214-3630666396-1000","sha384RSA","Third-Party Root Certification Authorities","","CurrentUser","US, New Jersey, Jersey City, The USERTRUST Network, USERTrust RSA Certification Authority","5379BF5AAA2B4ACF5480E1D89BC09DF2B20366CB","vagrant"
"dc.windomain.local","D2C4B0D291D44C1171B361CB3DA1FEDDA86AD4E3","-1","Go Daddy Class 2 Certification Authority","US, \"The Go Daddy Group, Inc.\", Go Daddy Class 2 Certification Authority","RSA","2144","","2035213580","1088528780","CurrentUser\\Third-Party Root Certification Authorities","1","00","2796BAE63F1801E277261BA0D77770028F20EEE4","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","US, \"The Go Daddy Group, Inc.\", Go Daddy Class 2 Certification Authority","D2C4B0D291D44C1171B361CB3DA1FEDDA86AD4E3","vagrant"
"dc.windomain.local","45EBA2AFF492CB82312D518BA7A7219DF36DC80F","-1","DigiCert Assured ID Root CA","US, DigiCert Inc, www.digicert.com, DigiCert Assured ID Root CA","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","1952035200","1163116800","CurrentUser\\Third-Party Root Certification Authorities","1","0CE7E0E517D846FE8FE560FC1BF03039","0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","US, DigiCert Inc, www.digicert.com, DigiCert Assured ID Root CA","45EBA2AFF492CB82312D518BA7A7219DF36DC80F","vagrant"
"dc.windomain.local","ADBD987A34B426F7FAC42654EF03BDE024CB541A","-1","AddTrust External CA Root","SE, AddTrust AB, AddTrust External TTP Network, AddTrust External CA Root","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1590835718","959683718","CurrentUser\\Third-Party Root Certification Authorities","1","01","02FAF3E291435468607857694DF5E45B68851868","S-1-5-21-2715129506-1718414214-3630666396-1000","sha1RSA","Third-Party Root Certification Authorities","","CurrentUser","SE, AddTrust AB, AddTrust External TTP Network, AddTrust External CA Root","ADBD987A34B426F7FAC42654EF03BDE024CB541A","vagrant"
"dc.windomain.local","","-1","ATAGateway","ATAGateway","RSA","2160","CERT_KEY_ENCIPHERMENT_KEY_USAGE","1731085402","1667840602","CurrentUser\\Trusted People","1","403630B110288EA844F65EFAF93259F1","4273F3C455C425AE1A46E4CD4C2EC0F46E97E307","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","Trusted People","","CurrentUser","ATAGateway","801B189A42F2F8C261C4BA070BD1EB340B717AC8","vagrant"
"dc.windomain.local","3656896549CB5B9B2F3CAC4216504D91B933D791","-1","IE Instrumentation","US, Washington, Redmond, Microsoft Corporation, Microsoft Secure Server CA 2011","RSA","2160","CERT_DATA_ENCIPHERMENT_KEY_USAGE,CERT_KEY_ENCIPHERMENT_KEY_USAGE,CERT_NON_REPUDIATION_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","1694111202","1654626402","CurrentUser\\MSIEHistoryJournal","0","33000001D92CB2C0C2C9E054B40000000001D9","AA549154B737EF29C55000081FDF1F8B3EBB4091","S-1-5-21-2715129506-1718414214-3630666396-1000","sha256RSA","MSIEHistoryJournal","","CurrentUser","US, Washington, Redmond, Microsoft Corporation, Bing, IE Instrumentation, wsbexp@microsoft.com","39C8E33FB6D4C223863E8A9838EE2FCBBE567A13","vagrant"
"dc.windomain.local","","-1","ATAGateway","ATAGateway","RSA","2160","CERT_KEY_ENCIPHERMENT_KEY_USAGE","1731085402","1667840602","LocalMachine\\Personal","1","403630B110288EA844F65EFAF93259F1","4273F3C455C425AE1A46E4CD4C2EC0F46E97E307","","sha256RSA","Personal","","LocalMachine","ATAGateway","801B189A42F2F8C261C4BA070BD1EB340B717AC8",""
"dc.windomain.local","0B00A3A5C4BFF14800215B59F823193D2E30A8FD","-1","VirtualBox for Legacy Windows Only Timestamp CA","DE, Bavaria, Munich, Oracle Deutschland B.V. & Co. KG, VirtualBox for Legacy Windows Only Timestamp CA","RSA","4208","CERT_KEY_CERT_SIGN_KEY_USAGE","2145916799","1262304000","LocalMachine\\Trusted Root Certification Authorities","1","033DB638E181E7FCE551A6EDE45FCEB1C4164E51","F530E4200FF093E61B55AFF7B0EA28B1F23376E8","","sha256RSA","Trusted Root Certification Authorities","","LocalMachine","DE, Bavaria, Munich, Oracle Deutschland B.V. & Co. KG, VirtualBox for Legacy Windows Only Timestamp CA","0B00A3A5C4BFF14800215B59F823193D2E30A8FD",""
"dc.windomain.local","","-1","Microsoft Root Certificate Authority","com, microsoft, Microsoft Root Certificate Authority","RSA","4208","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_NON_REPUDIATION_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","1620602893","989450362","LocalMachine\\Trusted Root Certification Authorities","1","79AD16A14AA0A5AD4C7358F407132E65","CDD4EEAE6000AC7F40C3802C171E30148030C072","","sha1RSA","Trusted Root Certification Authorities","","LocalMachine","com, microsoft, Microsoft Root Certificate Authority","0EAC826040562797E52513FC2AE10A539559E4A4",""
"dc.windomain.local","","-1","Thawte Timestamping CA","ZA, Western Cape, Durbanville, Thawte, Thawte Certification, Thawte Timestamping CA","RSA","1120","","1609459199","852076800","LocalMachine\\Trusted Root Certification Authorities","1","00","BE36A4562FB2EE05DBB3D32323ADF445084ED656","","md5RSA","Trusted Root Certification Authorities","","LocalMachine","ZA, Western Cape, Durbanville, Thawte, Thawte Certification, Thawte Timestamping CA","DDBCBD869C3F07ED40E31B08EFCEC4D188CD3B15",""
"dc.windomain.local","","-1","Microsoft Root Authority","Copyright (c) 1997 Microsoft Corp., Microsoft Corporation, Microsoft Root Authority","RSA","2160","","1609398000","852879600","LocalMachine\\Trusted Root Certification Authorities","1","00C1008B3C3C8811D13EF663ECDF40","A43489159A520F0D93D032CCAF37E7FE20A8B419","","md5RSA","Trusted Root Certification Authorities","","LocalMachine","Copyright (c) 1997 Microsoft Corp., Microsoft Corporation, Microsoft Root Authority","4A5C7522AA46BFA4089D39974EBDB4A360F7A01D",""
"dc.windomain.local","","-1","Symantec Enterprise Mobile Root for Microsoft","US, Symantec Corporation, Symantec Enterprise Mobile Root for Microsoft","RSA","2160","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE","1962921599","1331769600","LocalMachine\\Trusted Root Certification Authorities","1","0F6B552F9EBF907B0F6629A9BDF4D8CE","92B46C76E13054E104F230517E6E504D43AB10B5","","sha256RSA","Trusted Root Certification Authorities","","LocalMachine","US, Symantec Corporation, Symantec Enterprise Mobile Root for Microsoft","4DECDF2606DC2410C0B699F4D739C76F19F82628",""
"dc.windomain.local","","-1","Microsoft Root Certificate Authority 2011","US, Washington, Redmond, Microsoft Corporation, Microsoft Root Certificate Authority 2011","RSA","4208","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","2089836784","1300831528","LocalMachine\\Trusted Root Certification Authorities","1","3F8BC8B5FC9FB29643B569D66C42E144","8F43288AD272F3103B6FB1428485EA3014C0BCFE","","sha256RSA","Trusted Root Certification Authorities","","LocalMachine","US, Washington, Redmond, Microsoft Corporation, Microsoft Root Certificate Authority 2011","722D3A02319043B914054EE1EAA7C731D1238934",""
"dc.windomain.local","","-1","Microsoft Authenticode(tm) Root Authority","US, MSFT, Microsoft Authenticode(tm) Root Authority","RSA","2160","","946684799","788947201","LocalMachine\\Trusted Root Certification Authorities","1","01","7F88CD7223F3C813818C994614A89C99FA3B5247","","md5RSA","Trusted Root Certification Authorities","","LocalMachine","US, MSFT, Microsoft Authenticode(tm) Root Authority","01F0334C1AA1D9EE5B7BA9DE43BC027D570933FB",""
"dc.windomain.local","CF99A9EA7B26F44BC98E8FD7F00526EFE3D2A79D","-1","Oracle Corporation","US, \"VeriSign, Inc.\", VeriSign Trust Network, Terms of use at https://www.verisign.com/rpa (c)10, VeriSign Class 3 Code Signing 2010 CA","RSA","2160","CERT_DIGITAL_SIGNATURE_KEY_USAGE","1482451199","1387756800","LocalMachine\\Trusted Root Certification Authorities","0","51CA009816FDBD80F120E015EE75823E","7E92B66BE51B79D8CE3FF25C15C2DF6AB8C7F2F2","","sha1RSA","Trusted Root Certification Authorities","","LocalMachine","US, California, Redwood Shores, Oracle Corporation, Digital ID Class 3 - Microsoft Software Validation v2, VirtualBox, Oracle Corporation","8E0C7B3CA537415F1BEEF2C95C3689A36118DAED",""
"dc.windomain.local","7B68CE29AAC017BE497AE1E53FD6A7F7458F3532","-1","Oracle Corporation","US, DigiCert Inc, www.digicert.com, DigiCert Assured ID Code Signing CA-1","RSA","2160","CERT_DIGITAL_SIGNATURE_KEY_USAGE","1648036800","1552953600","LocalMachine\\Trusted Root Certification Authorities","0","05308B76AC2E15B29720FB4395F65F38","6F474206BCBB391BB82BA9E5DC0302DEF37AEBBE","","sha1RSA","Trusted Root Certification Authorities","","LocalMachine","US, CA, Redwood Shores, Oracle Corporation, Virtualbox, Oracle Corporation","580A4653E175D36E5870202641E146F432F375CE",""
"dc.windomain.local","","-1","Microsoft Root Certificate Authority 2010","US, Washington, Redmond, Microsoft Corporation, Microsoft Root Certificate Authority 2010","RSA","4208","CERT_OFFLINE_CRL_SIGN_KEY_USAGE,CERT_KEY_CERT_SIGN_KEY_USAGE,CERT_DIGITAL_SIGNATURE_KEY_USAGE","2066249041","1277330244","LocalMachine\\Trusted Root Certification Authorities","1","28CC3A25BFBA44AC449A9B586B4339AA","3B1EFD3A66EA28B16697394703A72CA340A05BD5","","sha256RSA","Trusted Root Certification Authorities","","LocalMachine","US, Washington, Redmond, Microsoft Corporation, Microsoft Root Certificate Authority 2010","D5F656CB8FE8A25C6268D13D94905BD7CE9A18C4",""
"dc.windomain.local","5AC4B97B2A0AA3A5EA7103C060F92DF665750E58","-1","Oracle Corporation","US, DigiCert Inc, www.digicert.com, DigiCert SHA2 Assured ID Code Signing CA","RSA","2160","CERT_DIGITAL_SIGNATURE_KEY_USAGE","1713311999","1614038400","LocalMachine\\Trusted Root Certification Authorities","0","0F526506CC8288117DA6BED3A5ABEC20","30656FCA8C48B1D98623A94B40A6BC98BD87BFAD","","sha256RSA","Trusted Root Certification Authorities","","LocalMachine","US, California, Redwood City, Oracle Corporation, VirtualBox, Oracle Corporation","BF09EF22E1BDC61D594297E577425E97C4E18E98",""
"dc.windomain.local","","-1","Copyright (c) 1997 Microsoft Corp.","Microsoft Trust Network, Microsoft Corporation, Microsoft Time Stamping Service Root, Copyright (c) 1997 Microsoft Corp.","RSA","1120","","946598399","863539979","LocalMachine\\Trusted Root Certification Authorities","1","01","245C97DF7514E7CF2DF8BE72AE957B9E04741E85","","md5RSA","Trusted Root Certification Authorities","","LocalMachine","Microsoft Trust Network, Microsoft Corporation, Microsoft Time Stamping Service Root, Copyright (c) 1997 Microsoft Corp.","344F302D25693191EAF7735CABF5868D378240EC",""
